index,arctan_1,arctan_2,arctan_3,arctan_4,arctan_5,arctan_6,arctan_7,arctan_8,arctan_9,arctan_10,arctan_11,arctan_12,arctan_13,arctan_14,arctan_15,arctan_16,arctan_17,arctan_18,arctan_19,arctan_20,arctan_21,arctan_22,arctan_23,arctan_24,arctan_25,arctan_26,arctan_27,arctan_28,arctan_29,arctan_30,arctan_31,arctan_32,arctan_33,arctan_34,arctan_35,arctan_36,arctan_37,arctan_38,arctan_39,arctan_40,arctan_41,arctan_42,arctan_43,arctan_44,arctan_45,arctan_46,arctan_47,arctan_48,arctan_49,arctan_50,arctan_51,arctan_52,arctan_53,arctan_54,arctan_55,arctan_56,arctan_57,arctan_58,arctan_59,arctan_60,arctan_61,arctan_62,arctan_63,arctan_64,arctan_65,arctan_66,arctan_67,arctan_68,arctan_69,arctan_70,arctan_71,arctan_72,arctan_73,arctan_74,arctan_75,arctan_76,arctan_77,arctan_78,arctan_79,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11,distance_12,distance_13,distance_14,distance_15,distance_16,distance_17,distance_18,distance_19,distance_20,distance_21,distance_22,distance_23,distance_24,distance_25,distance_26,distance_27,distance_28,distance_29,distance_30,distance_31,distance_32,distance_33,distance_34,distance_35,distance_36,distance_37,distance_38,distance_39,distance_40,distance_41,distance_42,distance_43,distance_44,distance_45,distance_46,distance_47,distance_48,distance_49,distance_50,distance_51,distance_52,distance_53,distance_54,distance_55,distance_56,distance_57,distance_58,distance_59,distance_60,distance_61,distance_62,distance_63,distance_64,distance_65,distance_66,distance_67,distance_68,distance_69,distance_70,distance_71,distance_72,distance_73,distance_74,distance_75,distance_76,distance_77,distance_78,distance_79
333,0.0,0.0,0.124354995,0.06053202,0.039978687,0.03844259,0.124354995,0.165148677,0.244978663,0.519146114,1.292496668,-2.315812415,0.156601877,0.0,0.110657221,0.137066174,0.165148677,0.19118446,0.226798848,0.334736837,0.57133748,0.982793723,1.435268613,1.570796327,1.750649827,1.873681195,1.956678996,1.994990735,1.99742382,1.908674515,1.926432211,1.901093682,1.882838448,1.880499271,1.854590436,1.841743177,1.869295258,1.862253121,1.951302704,1.570796327,1.570796327,-1.570796327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,11.0,12.09338662,16.53027525,12.509996,13.00961183,8.062257748,6.08276253,6.184658438,4.031128874,3.640054945,210.1820639,9.617692031,0.0,13.58307771,14.63728117,18.24828759,15.7876534,13.34166406,12.17579566,8.321658489,9.013878189,11.10180166,13.0,16.77050983,16.76305461,17.26991604,17.00735135,18.12456896,19.60867155,18.6681547,18.5,16.28649747,13.12440475,12.5,9.340770846,6.800735254,5.220153254,2.692582404,0.5,0.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,2.601173153,2.457883342,2.427501955,2.35619449,2.327630832,2.241940162,2.17454566,2.022249418,1.833791058,1.570796327,1.484057988,0.785398163,0.504165961,0.348771004,0.238609323,0.177596167,0.051237167,0.0,-0.120623669,-0.449759613,-0.628796286,-0.832981267,-0.982793723,-1.276561762,-1.390942827,-1.485291033,-1.570796327,-1.570796327,-1.677531999,-1.99742382,-2.205823062,-2.35619449,-2.539305307,-2.863292995,3.141592654,3.045118878,2.819842099,2.761086276,2.889038378,2.91236072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66190379,17.41407477,19.84943324,21.21320344,24.75883681,21.70829335,17.61391495,18.33712082,13.46291202,14.5,11.54339638,16.26345597,16.56049516,17.55704987,19.03943276,19.81161276,19.52562419,19.0,16.62077014,16.10124219,13.60147051,14.86606875,14.4222051,17.24093965,16.77050983,17.56416807,17.0,13.0,14.08012784,12.08304597,11.80042372,9.192388155,9.708243919,10.92016483,13.0,15.5724115,15.8113883,16.15549442,16.00781059,15.4029218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.600199615,1.633215137,1.607816443,1.570796327,1.570796327,1.570796327,1.570796327,1.460139106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,16.5,15.5,17.0,16.5,17.00735135,16.03121954,13.50925609,13.5,10.5,9.5,8.0,4.527692569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,-2.89661399,-2.934096427,-2.976443976,-3.082836831,3.141592654,3.141592654,3.141592654,2.214297436,1.570796327,1.570796327,1.428899272,1.030376827,0.950546841,1.292496668,1.494024436,1.523213224,1.570796327,1.570796327,1.570796327,1.535097214,1.325817664,1.086318398,0.896055385,0.5404195,0.370891289,0.214060684,0.124354995,0.165148677,0.172190815,0.308052781,0.665969237,0.825376851,1.19028995,1.385448377,1.570796327,1.712693381,2.191045813,2.396173177,2.609868586,2.857798544,3.061762668,3.111298894,3.141592654,3.141592654,3.141592654,-3.024483909,-3.050932766,-2.976443976,-1.570796327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.246211251,9.708243919,9.124143795,8.514693183,7.5,6.5,4.0,2.5,3.5,4.5,3.535533906,2.915475947,4.301162634,3.640054945,6.519202405,10.51189802,12.0,14.0,14.5,14.00892573,12.36931688,10.73545528,9.604686356,11.66190379,9.656603958,11.7686023,12.09338662,12.16552506,11.67261753,11.54339638,8.902246907,8.845903006,8.077747211,8.139410298,9.0,7.071067812,8.602325267,8.845903006,9.861541462,12.5,12.5399362,16.50757402,16.5,15.5,12.5,8.558621384,5.522680509,3.041381265,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2.35619449,2.384758148,2.219791886,2.106607565,2.011975807,1.907471146,1.797595175,1.645656175,1.570796327,1.545801533,1.274250518,1.130953744,1.030376827,0.849141476,0.735439768,0.479519292,0.262994732,0.0,0.0,-0.5404195,-0.813961821,-1.160668986,-1.343997479,-1.570796327,-1.570796327,-1.916351907,-2.060753653,-2.191045813,-2.330559082,-2.461071429,-2.622446539,-2.886410263,3.141592654,3.141592654,2.631104332,2.411692995,2.245537269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.60660172,12.3794184,18.20027472,18.60779407,19.90602924,21.1896201,20.0124961,20.05617112,20.0,20.00624902,18.82153022,18.78829423,17.49285568,16.65082581,14.15980226,14.0890028,13.46291202,12.5,12.0,11.66190379,12.3794184,12.5399362,13.34166406,14.5,16.0,13.28533026,17.0,12.9034879,13.79311422,13.50925609,12.09338662,11.88486432,12.5,12.0,14.32654878,12.74754878,12.80624847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,1.545160918,1.545801533,1.545801533,1.546410918,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.512040504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5064092,20.00624902,20.00624902,20.50609665,19.5,19.0,19.0,16.5,13.0,11.5,8.514693183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,-2.390663591,-2.616796882,-2.853537207,-3.084511871,3.113028996,2.740363855,2.376599821,2.074962288,1.794272928,1.570796327,1.510264307,0.99289439,0.5404195,0.159913123,0.0,-0.150371428,-0.421419207,-0.598418893,-0.837981225,-1.012197011,-1.217805939,-1.373400767,-1.512040504,-1.494024436,-1.570796327,-1.570796327,-1.570796327,0.0,0.0,0.0,0.0,0.0,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.62955215,1.773117955,1.780436173,1.772558671,1.783734676,1.783734676,1.795507495,1.806341308,1.723445655,1.62955215,1.647568218,1.570796327,1.570796327,1.570796327,0.19739556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25914226,10.9772492,14.08012784,17.52854814,17.5071414,17.92344833,17.32772345,16.56049516,22.56102835,22.5,16.53027525,13.72953022,17.49285568,15.70031847,17.0,16.68831927,15.89024858,13.31352696,13.45362405,9.433981132,10.12422837,10.19803903,8.514693183,6.519202405,5.5,3.0,1.5,0.5,1.0,0.5,0.5,0.5,1.5,4.0,4.5,6.0,9.0,13.0,17.02938637,19.90602924,24.02602755,22.45551157,18.92749323,18.92749323,17.95132307,12.85496013,13.15294644,8.514693183,6.519202405,4.5,3.5,2.5,2.549509757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,-1.797595175,-2.17634099,-2.403777593,-2.704965494,-2.870645803,3.141592654,2.886410263,2.457883342,2.115660242,1.912411817,1.715608825,1.570796327,1.446441332,0.870903457,0.514451313,0.035699113,-0.03029376,-0.463647609,-0.690446457,-0.972377433,-1.212025657,-1.297787624,-1.394087471,-1.460139106,-1.373400767,-1.405647649,-1.570796327,1.570796327,1.570796327,1.570796327,1.6588037,1.867342136,1.947705597,1.973117425,1.922840641,1.845706168,1.789465273,1.673877935,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.670832032,7.90569415,7.433034374,8.276472679,9.340770846,12.0,11.88486432,17.41407477,19.29378138,23.87990787,24.25386567,23.0,16.1245155,12.41974235,13.20984481,14.00892573,16.50757402,15.65247584,14.91643389,13.31352696,17.08800749,12.98075499,14.22146265,9.055385138,5.099019514,3.041381265,1.0,9.0,11.0,12.0,17.06604817,18.82153022,25.811819,25.53918558,26.10076627,20.26079959,18.43908891,14.57737974,13.0,12.5,8.0,7.5,5.5,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,-0.071307465,-0.06241881,0.0,0.0,0.043450895,0.519146114,0.811033572,1.056345014,1.28274088,1.471127674,1.570796327,1.677531999,2.060753653,2.330559082,2.408777552,2.488746022,2.498091545,2.582993338,2.677945045,-0.244978663,-0.367173834,-0.137066174,-0.066568164,0.0,0.302884868,0.927295218,1.398605512,1.570796327,1.951302704,2.187093264,2.214297436,2.439335722,2.595937599,2.649783478,2.838707785,2.966920455,2.988943325,2.934096427,2.819842099,2.736700867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.017834424,8.015609771,12.0,11.0,11.51086443,12.09338662,13.79311422,13.20984481,14.08012784,15.07481343,14.5,14.08012784,17.0,13.79311422,13.45362405,10.70046728,7.5,4.716990566,1.118033989,10.30776406,13.92838828,14.63728117,15.03329638,12.5,8.381527307,7.5,11.67261753,11.0,13.46291202,14.70544117,15.0,17.02938637,16.37833935,15.88238017,16.76305461,17.2626765,13.15294644,9.708243919,6.32455532,3.807886553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,-2.988943325,-2.709184878,-2.55359005,-2.289626326,-2.111215827,-1.750649827,-1.570796327,-1.165904541,-0.847816973,-0.668289419,-0.576375221,-0.370891289,-0.19739556,0.0,0.19739556,0.994421106,1.182477609,1.48013644,1.570796327,1.651700426,1.892546881,1.91785793,1.934775283,1.965587446,1.951302704,1.989020656,2.018316302,2.034443936,2.265534603,2.414950313,2.466851711,2.55359005,3.141592654,-0.832981267,-0.533708192,-0.476467419,-0.291456794,-0.147078355,0.0,0.0,0.071307465,0.566729218,1.012197011,1.373400767,1.460139106,1.570796327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576473219,7.158910532,5.408326913,5.315072906,5.830951895,5.590169944,8.0,7.615773106,11.33578405,12.10371844,11.92686044,9.656603958,10.19803903,10.0,7.64852927,11.92686044,11.88486432,16.56804153,16.0,18.56071119,20.55480479,24.989998,22.47220505,19.5,18.84807682,14.7732867,13.86542462,12.29837388,7.810249676,6.020797289,3.201562119,1.802775638,0.5,7.433034374,12.77693234,17.44276354,15.66045976,13.64734406,13.0,9.0,7.017834424,6.519202405,4.716990566,5.099019514,4.527692569,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,-2.279422599,-2.498091545,-2.677945045,-2.761086276,3.141592654,3.141592654,2.723368324,2.408777552,2.303611429,2.140109518,1.965587446,1.690225253,1.570796327,1.525373047,1.037088135,0.69989287,0.479519292,0.369333658,0.286051442,0.266252049,0.354705652,0.528074448,0.685729511,1.056345014,1.19028995,1.423717971,1.570796327,1.570796327,2.015215537,2.29377568,2.565217433,2.768604932,2.958481836,3.105893541,3.141592654,-2.976443976,-2.506565918,-2.303611429,-2.08524764,-1.807645088,-1.681453548,-1.570796327,-1.390942827,-0.919719605,-0.835356559,-0.702256932,-0.741947268,-0.649870449,-0.732815102,-0.735439768,-0.847816973,-1.012197011,-1.128422104,-1.352127381,-1.515297822,-1.570796327,-1.570796327,-2.034443936,-2.265534603,-2.508843819,-2.777613697,-3.011890116,3.141592654,2.969401839,2.383214939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.609772229,5.0,4.472135955,5.385164807,6.0,8.5,9.848857802,13.45362405,13.45362405,14.84082208,13.0,12.58967831,12.5,11.01135777,12.77693234,12.41974235,14.0890028,16.62077014,17.72004515,17.10263138,14.39618005,13.89244399,14.2126704,13.20984481,13.46291202,13.64734406,12.5,13.0,11.62970335,11.33578405,11.92686044,12.34908904,13.72953022,14.00892573,12.0,12.16552506,11.80042372,13.45362405,13.20984481,14.91643389,13.58307771,13.0,11.18033989,13.20037878,14.15980226,17.02938637,16.2788206,15.70031847,13.45362405,14.15980226,11.33578405,9.433981132,10.51189802,9.219544457,9.013878189,9.5,8.5,6.708203932,7.810249676,9.300537619,11.23610253,11.5974135,13.5,11.67261753,13.08625233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,-2.279422599,-2.034443936,-1.837048376,-1.570796327,-1.570796327,-1.037088135,-0.785398163,-0.463647609,-0.19739556,0.0,0.086738339,0.837981225,1.146601919,1.432790303,1.570796327,1.570796327,1.869295258,1.923786715,2.057695559,2.045807083,2.106607565,2.126290062,2.221873048,2.221873048,2.316215803,2.35619449,2.55359005,2.35619449,2.35619449,0.0,-0.352990388,-0.295440837,-0.176708856,-0.057080782,0.0,0.083141232,0.35877067,0.41822433,0.528074448,0.785398163,1.071449605,1.499488862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.219544457,10.0623059,11.40175425,12.0,9.0,12.77693234,12.72792206,13.41640786,12.74754878,13.5,11.54339638,13.45362405,17.00735135,18.17278185,20.0,21.0,20.40220576,20.24845673,19.23538406,19.67866865,18.60779407,17.06604817,13.20037878,13.20037878,8.845903006,6.363961031,5.408326913,2.828427125,0.707106781,1.0,10.12422837,12.02081528,14.22146265,17.52854814,15.5,12.04159458,12.81600562,9.848857802,6.946221995,6.363961031,6.264982043,7.017834424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,2.201875714,2.13536572,2.124090652,2.061959925,2.015215537,1.91956733,1.876675198,1.739897553,1.570796327,1.510264307,0.991722057,0.807616729,0.534955074,0.340978953,0.146012258,0.0,-0.064426839,-0.429762279,-0.643501109,-1.012197011,-1.279339532,-1.570796327,-1.735945004,-2.111215827,-2.196281367,-2.329174041,-2.622446539,-2.741351997,-2.878597922,-3.004526479,3.141592654,3.098141758,2.55359005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.10124219,17.7552809,19.9812412,24.38237068,23.2594067,23.40939982,19.92485885,20.79663434,18.5,16.53027525,15.53222457,15.91383046,15.69235483,16.4468842,17.18284028,16.0,15.53222457,13.20037878,12.5,9.433981132,10.44030651,10.0,12.16552506,11.66190379,11.10180166,13.08625233,12.09338662,14.11559421,13.46291202,14.63728117,13.5,11.51086443,9.013878189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,-3.064820762,3.141592654,2.850135859,2.451146197,2.221873048,2.072400381,1.951302704,1.716808585,1.570796327,1.533776211,1.074373573,0.636508216,0.463647609,0.415492096,0.305878871,0.41822433,0.643501109,0.891382521,1.201462669,1.333947566,1.570796327,1.570796327,2.034443936,2.35619449,2.55359005,2.819842099,2.976443976,3.141592654,-2.982937391,-2.594803813,-2.33578916,-2.132717889,-1.926432211,-1.745468526,-1.599359985,-1.570796327,-1.325817664,-0.946773274,-0.807616729,-0.71883,-0.661043169,-0.649870449,-0.628796286,-0.685729511,-0.750929062,-1.012197011,-1.33970566,-1.570796327,-1.570796327,-2.053309622,-2.236765564,-2.498091545,-2.736700867,-3.061762668,3.141592654,2.969401839,2.498091545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.519202405,6.5,10.44030651,14.91643389,13.20037878,17.67766953,13.46291202,17.18284028,12.5,13.50925609,13.64734406,14.30034965,19.00657781,18.58090418,19.92485885,19.6977156,17.5,16.71077497,16.62077014,14.91643389,13.0,11.5,12.29837388,12.72792206,12.61942946,12.64911064,12.16552506,12.5,12.6589889,13.46291202,17.32772345,15.95305613,18.6681547,17.2626765,17.5071414,13.0,16.4924225,15.4029218,15.91383046,15.94521872,17.10263138,15.70031847,13.60147051,14.2126704,10.25914226,9.433981132,8.732124598,10.0,9.5,11.85326959,8.902246907,10.0,11.42365966,12.5399362,13.5,11.67261753,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,-2.819842099,-3.082836831,3.141592654,2.944197094,2.55359005,2.330559082,2.142133807,1.980923667,1.681453548,1.570796327,1.333947566,0.94200004,0.724250001,0.522403432,0.39479112,0.375960954,0.430692511,0.610725964,0.933247529,1.121036714,1.373400767,1.570796327,1.607816443,2.098870775,2.408777552,2.694072678,2.878597922,3.041924001,3.141592654,-2.961739154,-2.480549485,-2.089942441,-1.789465273,-1.570796327,-1.570796327,-1.249045772,-1.063697822,-0.974597185,-0.927295218,-0.975386451,-1.044729908,-1.034985089,-1.134169167,-1.261093382,-1.446441332,-1.570796327,-1.570796327,-1.905533164,-2.15879893,-2.582993338,-3.098141758,3.099950074,2.419937803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32455532,8.514693183,10.5,12.74754878,14.4222051,13.79311422,16.64331698,12.5399362,13.58307771,13.5,14.91643389,13.60147051,17.35655496,19.03943276,19.5,20.42669822,20.35927307,18.30983342,16.80029762,16.10124219,15.29705854,12.5,13.50925609,13.89244399,13.45362405,13.86542462,13.46291202,15.07481343,13.5,11.18033989,11.40175425,12.09338662,13.82931669,17.0,16.0,17.39252713,15.44344521,16.91892432,17.5,18.72164523,17.92344833,18.60779407,16.55294536,13.12440475,16.1245155,13.5,13.5,12.17579566,9.013878189,9.433981132,11.51086443,12.01041215,16.65082581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,1.570796327,1.539556493,1.510264307,1.540502567,1.541393039,1.570796327,1.600199615,1.837048376,1.768191887,1.685672932,1.570796327,1.138388551,0.380506377,0.073939038,0.0,0.0,0.0,0.0,-0.066568164,0.0,-0.19739556,-1.107148718,-1.570796327,-1.902855794,1.804539508,0.0,1.78188966,1.735945004,1.753907144,1.801886994,1.806341308,1.81577499,1.866237164,1.801886994,1.727398204,1.570796327,1.570796327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.00781059,16.53027525,16.50757402,17.00735135,17.0,17.00735135,17.10263138,12.74754878,13.08625233,8.0,7.158910532,10.77032961,13.53698637,17.0,15.5,12.5,10.0,7.516648189,5.0,2.549509757,1.118033989,2.0,61.3514466,10.79351657,0.0,14.31782106,18.24828759,13.72953022,17.4642492,12.85496013,14.43086969,12.02081528,8.732124598,9.617692031,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
